song_id,artist,title,lyrics,emotion
256,Maroon 5,Wait,"
Wait, can you turn around, can you turn around? Just wait

Can we work this out, can we work this out? Just wait

Can you call me please? 'Cause I wanna be with you


Wait, can you turn around, can you turn around? Just wait

Can we work this out, can we work this out? Just wait

Can you call me please? 'Cause I wanna be with you",
466,Lee Brice,One of Them Girls,"
And you're one of them girls that ain't tryna meet nobody

You're just here for the party, if I'm wrong then stop me, yeah

You're one of them girls that ain't handin' out your number

You like to make us want you, you like to make us wonder


If you're one of them girls, 'cause I'm one of them boys

Would trade his whole world, hm, yeah

For one of them girls who likes to act all quiet, sexy, not even tryin'

Yeah, you know I ain't lyin', damn right

You one of them girls, broke every heart in your hometown

On the day you rode out, got 'em all wishin' on stars now",
436,BTS,Dynamite,"
This is getting heavy

Can you hear the bass boom? I'm ready

Life is sweet as honey

Yeah, this beat cha-ching like money

Disco overload, I'm into that, I'm good to go

I'm diamond, you know I glow up

Hey, so let's go


'Cause I, I, I'm in the stars tonight

So watch me bring the fire and set the night alight (Hey)

Shining through the city with a little funk and soul

So I'ma light it up like dynamite, woah",
532,Maroon 5,Beautiful Mistakes,"
Now I'm not holding on, not holding on

I'm just depressed that you're gone

Not holding on, not holding on


Beautiful mistakes

I make inside my head, she's naked in my bed

And now we lie awake, makin' beautiful mistakes

I wouldn't take 'еm back, I'm in love with the past

And now we liе awake, makin' beautiful mistakes",
756,Lainey Wilson,Heart Like a Truck,"
I got a heart like a truck

It's been drug through the mud

Runs on dreams and gasoline

And that old highway holds the key

It's got a lead foot down when it's leavin'

Lord knows it's taken a hell of a beatin'

A little bit of love is all that it's needin'

But it's good as it is tough

I got a heart like a truck


There ain't no brakin' when I throw it in drive

Don't always keep it in-between the lines

If you're a ready for a ridе

Pedal down state of mind

Boy, I tell you what

You bеtter buckle up",
782,Wham!,Last Christmas,"
[CHORUS:]


Once bitten and twice shy

I keep my distance

But you still catch my eye

Tell me baby

Do you recognize me?

Well

It's been a year

It doesn't surprise me

I wrapped it up and sent it

With a note saying ""I love you""

I meant it

Now I know what a fool I've been

But if you kissed me now

I know you'd fool me again",
67,Yo Gotti,Down in the DM,"
I tell her

Snapchat me that pussy...mood

Or Facetime me that pussy if it's...cool

(Whoo) Boy, my DM poppin' (DM poppin')

My DM just caught a body

I got celebs in this DM

They breakin' news if they see them

But nah we don't do no talkin' (we don't do no talkin')

We see sucker shit too often (fuck nigga)


I seen your girl post her BM

So I hit her in her DM

All eyes, yeah I see 'em

Yeah, that's your man? I'd hate to be him (whoop)

It goes down in the DM (it go down)

It go down in the DM (it go down, it go...down)

It goes down in the DM (it go down)

It go down in the DM (it go down, it go... down)",
406,Maroon 5,Memories,"
There's a time that I remember, when I did not know no pain

When I believed in forever, and everything would stay the same

Now my heart feel like December when somebody say your name

'Cause I can't reach out to call you, but I know I will one day, yeah


Everybody hurts sometimes

Everybody hurts someday, ayy-ayy

But everything gon' be alright

Go and raise a glass and say, ayy",
845,Billie Eilish,Lunch,"
Baby, I think you were made for me

Somebody write down the recipe

Been trying hard not to overeat

You're just so sweet

I'll run a shower for you like you want

Clothеs on the counter for you, try 'em on

If I'm allowеd, I'll help you take 'em off

Huh


I could eat that girl for lunch

Yeah, she dances on my tongue

Tastes like she might be the one

And I could never get enough

I could buy her so much stuff

It's a cravin', not a crush, huh",
606,Justin Bieber,Ghost,"
If I can't be close to you

I'll settle for the ghost of you

I miss you more than life

And if you can't be next to me

Your memory is ecstasy

I miss you more than life

I miss you more than life


Youngblood thinks there's always tomorrow

I need more time, but time can't be borrowed

I'd leave it all behind if I could follow",
103,The Chainsmokers,Something Just Like This,"
She said, where'd you wanna go?

How much you wanna risk?

I'm not looking for somebody

With some superhuman gifts

Some superhero

Some fairytale bliss

Just something I can turn to

Somebody I can kiss


I want something just like this

Doo-doo-doo, doo-doo-doo...",
574,Moneybagg Yo,Time Today,"
I don't like niggas, I don't like bitches

I don't like nobody (Nobody, Nobody)

We can get gangsta, we can keep it cordial

How you wanna go 'bout it? (How you wanna do it?)

I don't backtrack, man, fuck that, I don't miss nobody (I don't miss nothin')

Left it on seen, I ain't write back, I don't trust nobody (Period)


I just looked at my wrist, I got time today

Fuck it, I'm crossin' the line today

These bitches'll cry and be lyin' in your face (Facts)

Slicker than us, gotta know how they play

If the money wasn't straight, she wouldn't be here today

Ain't it man, sure know what to say

You ain't me so it's hard to relate (What?)

How much cash I fuck off every day? (Big Bagg)

Don't play with me, baby, go play with your pussy

You seen him in person these niggas be shooken

A huncho it cost you a Quavo to book me

I'm worth it, the proof in the pudding

Surrounded by bitches (Four of 'em)

I'm lookin' like William but that ain't my girlfriends (Nah)

Bruh, I'ma spin on your block, back to back when I finish it, look like the world end (Dawg)

I ain't ask for it, they did it to me (What?)

Niggas exposin' they hands for free

Get caught in the middle, that's bullseye (Get it too)

You got hit but we was targetin' he (Him)

Poppin' my shit with a capital P (Caps)

SRT, Redeye, red key (Vroom)

Might be ugly but my bitch precious (Bad)

She ain't even sneeze but still I bless her (Achoo)",
39,Drake,Controlla,"
I think I'd lie for you

I think I'd die for you

Jodeci ""Cry For You""

Do things when you want me to

Like controlla, controlla

Yeah, like controlla, controlla


Yeah, okay, you like it

When I get, aggressive, tell you to

Go slower, go faster

Like controlla, controlla

Yeah, like controlla, controlla",
327,Shawn Mendes,If I Can't Have You,"
Oh, I'm good at keeping my distance

I know that you're the feeling I'm missing

You know that I hate to admit it

But everything means nothing if I can't have you


I can't write one song that's not about you

Can't drink without thinking about you

Is it too late to tell you that

Everything means nothing if I can't have you?

I can't write one song that's not about you

Can't drink without thinking about you

Is it too late to tell you that

Everything means nothing if I can't have you?",
146,21 Savage,Bank Account,"
I got 1-2-3-4-5-6-7-8 M's in my bank account, yeah (Oh, God)

In my bank account, yeah (Oh God)

In my bank account, yeah (Oh God)

In my bank account, yeah (Oh God)

In my bank account, yeah (Oh God)

In my bank account, yeah (Oh God)

I got 1-2-3-4-5-6-7-8 shooters ready to gun you down, yeah (fast)

Ready to gun you down, yeah (Oh God)

Ready to gun you down, yeah (Oh God)

Ready to gun you down, yeah (Oh God)

Ready to gun you down, yeah (Oh God)

Ready to gun you down, yeah (Oh God)


Yeah dog I'm for real, dog (21)

Regular, buy the seats, I got a house on the hill, dog (21)

Wanna see a body, nigga? Get you killed, dog (wet)

Wanna Tweet about me, nigga? Get you killed, dog (wet)

Killed dog, I'm a real dog, you a lil' dog (21)

Be a dog, wanna be a dog, chasing mil's, dog

Dunk right in your bitch like O'Neal, dog

I shoot like Reggie Mill', dog (21)

Chopper sting you like a eel, dog",
718,PinkPantheress,Boy's a Liar Pt. 2,"
Every time I pull my hair

Well, it's only out of fear (Only out of fear)

That you'll find me ugly

And one day you'll disappear because

What's the point of crying?

It was nеver even lovе (It was never even love)

Did you ever want me?

Was I ever good enough? (Ever good enough?)


The-the boy's a liar, the boy's a liar

He doesn't see ya, you're not looking at me, boy

The boy's a liar, the boy's a liar

He doesn't see ya, you're not looking at me, boy",
444,Billie Eilish,Bad Guy,"
So you're a tough guy

Like a really rough guy

Just can't get enough guy

Chest always so puffed guy

I'm that bad type

Make your mama sad type

Make your girlfriend mad type

Might seduce your dad type

I'm the bad guy, duh

I'm the bad guy


I like it when you take control

Even if you know that you don't

Own me, I'll let you play the role

I'll be your animal

My mommy likes to sing along with me

But she won't sing this song

If she reads all the lyrics

She'll pity the men I know",
860,Artemas,I Like the Way You Kiss Me,"
You bite my lip, just for the taste

You're on your knees, I'm on the case

You take the heat, and with such grace

You say we'rе done, but here you stay

Said you'rе scared, I'll let you down (I'll let you down)

Stick around and you'll find out (And you'll find out)

But don't you wanna make me proud? (To make me proud)

'Cause I'm so proud, baby, I'm so proud of you


I like the way you kiss me, I can tell you miss me

I can tell it hits, hits, hits, hits

Not tryna be romantic, I'll hit it from the back

Just so you don't get attached ('Tached, 'tached, 'tached)

I like the way you kiss me, I can tell you miss me

I can tell it hits, hits, hits, hits

Not tryna be romantic, I'll hit it from the back

Just so you don't get attached ('Tached, 'tached, 'tached)",
465,Mariah Carey,All I Want for Christmas Is You,"
I don't want a lot for Christmas 

There is just one thing I need 

I don't care about presents 

Underneath the Christmas tree 

I don't need to hang my stocking 

There upon the fireplace 

Santa Claus won't make me happy 

With a toy on Christmas day 

I just want you for my own 

More than you could ever know 

Make my wish come true 

All I want for Christmas is you... 

You baby 


I won't ask for much this Christmas 

I won't even wish for snow 

I'm just gonna keep on waiting 

Underneath the mistletoe 

I won't make a list and send it 

To the North Pole for Saint Nick 

I won't even stay awake to 

Hear those magic reindeer click 

'Cause I just want you here tonight 

Holding on to me so tight 

What more can I do 

Baby all I want for Christmas is you 

You... ",
502,24kGoldn,Mood,"
I could never get attached

When I start to feel, I unattach

Somehow I always end up feeling bad

Baby, I am not your dad, it's not all you want from me

I just want your company

Girl, it's obvious, elephant in the room

And we're a part of it, don't act so confused

And you love startin' it, now I'm in a mood

Now we arguin' in my bedroom


We play games of love to avoid the depression

We been here before and I won't be your victim",
11,Lukas Graham,7 Years,"
Once I was eleven years old my daddy told me

Go get yourself a wife or you'll be lonely

Once I was eleven years old


I always had that dream like my daddy before me

So I started writing songs, I started writing stories

Something about the glory, just always seemed to bore me

Cause only those I really love will ever really know me",
416,Billie Eilish,Everything I Wanted,"
I had a dream

I got everything I wanted

But when I wake up, I see

You with me


And you say, ""As long as I'm here, no one can hurt you

Don't wanna lie here, but you can learn to

If I could change the way that you see yourself

You wouldn't wonder why you're here, they don't deserve you""",
896,Taylor Swift,Down Bad,"
Now I'm down bad, crying at the gym

Everything comes out teenage petulance

""Fuck it if I can't have him""

""I might just die, it would make no difference""

Down bad, waking up in blood

Staring at the sky, come back and pick me up

Fuck it if I can't have us

I might just not get up

I might stay down bad


Fuck it if I can't have him

Down bad

Fuck it if I can't have him",
230,Dan + Shay,Tequila,"
I can kiss somebody brand new 

And not even think about you

I can show up to the same bar

Hear the same songs in my car

Baby, your memory it only hits me this hard


When I taste tequila, baby I still see ya

Cutting up the floor in a Serotta t-shirt

The same one you wore when we were

Sky high in Colorado, your lips pressed against the bottle

Swearing on a Bible, baby, I'd never leave ya

I remember how bad I need ya, when I taste Tequila

When I taste Tequila",
189,Cheat Codes,No Promises,"
Oh na na, just be careful, na na

Love ain't simple, na na

Promise me no promises

Oh na na, just be careful, na na

Love ain't simple, nana

Promise me no promises


Baby I think about you

And I feel it, deep in my heart

Maybe we just ain't meant to be something

Maybe we are?",
437,Chris Brown,Go Crazy,"
Trips to your crib in the middle of the night

I know that you miss me as I put it down right

Damn, babe, I can put you on a flight

You know that a nigga like me can change your life


Oh, baby, everything you do is amazing

Ain't nobody watchin', go crazy

I got what you need

Everybody think you shy but I know you a freak

Lil' baby (Oh), everything you do is amazing (Yeah)

Ain't nobody watchin', go crazy (Yeah)

I got what you need (Yeah)

Everybody think you shy but I know you a freak

Lil' baby (Yeah)",
290,Ella Mai,Trip,"
But I think that I'm done trippin', I'm trip-trippin'

I've been sippin', that's how I control

This feelin', you keep givin'

You keep on hittin' it ooh, oh

Maybe it's your love, it's too good to be true

Baby boy, your love, got me trippin' on you

You know your love is big enough, make me trip up on you

Yeah, it's big enough, got me trippin' on you, trip-trippin' on you


My bad, my bad for, trippin' on you (trippin' on you)

My bad, my bad for, trippin' on you (trippin' on you)",
660,Megan Thee Stallion,Sweetest Pie,"
Baby, I'm the sweetest, pussy is the meanest (Yeah)

Hot girl shit, but I'm cold every season (But I'm)

Know he got that pipe, let him bust it 'til it's leakin' (Yeah, mwah)

Booty like a pillow, he can use it while he's sleepin' (Look)

Don't be goin' through my phone 'cause that's the old me (Old me)

Ain't the only one tryna be my one and only (Tryna)

Real thick, movin' slow, that body like codeine

He a player, but for Megan, he cuttin' the whole team (Hey, hey, hey, hey)

That body lookin' nice (Lookin' nice)

I got cake and I know he want a slice

I wish a nigga would try to put me on ice (Brrr)

I ain't never had to chase dick in my life (Dick in my life)

Want that nasty, that freaky stuff (Freaky stuff)

Live under my bed and keep me up (Hey)

That Hansel and Gretel, let him eat me up (Ah)

Uh, uh, uh, uh, uh


Ooh, this the ride of your life

Hold on 'cause, baby, I might

I might just give you a bite of the sweetest pie (Uh-huh)

Ooh, baby, we can go fast

I'll drive and you just lay back (Ah)

I got the flavour that lasts, yeah, the sweetest pie

I might take you home with this, I might give you all of it

Come get your dose of the sweetest pie

Ooh, this the ride of your life

Hold on 'cause, baby, I might

I might just give you a bite of the sweetest pie (Uh-huh, uh-huh)",
373,Pinkfong,Baby Shark,"
Daddy shark, doo doo doo doo doo doo

Daddy shark, doo doo doo doo doo doo

Daddy shark, doo doo doo doo doo doo

Daddy shark!


Grandma shark, doo doo doo doo doo doo

Grandma shark, doo doo doo doo doo doo

Grandma shark, doo doo doo doo doo doo

Grandma shark!",
80,Drake,Pop Style,"
Tell my mom I love her if I do not make it (do not make it)

Got so many chains they call me Chaining Tatum

(They do, they do)

And I like to finish what you think you started

Man you boys just got to Hollywood, you boys just started

You don't know what you just started

All I do is hang with the young and heartless

All this for my family, man, I try my hardest

It's all I ever did and look where it got him

Yeah, you've been on my mind lately

You've still got my number, girl you need to call me

I feel like they wanna see me learn the hard way

But you know I always handle that one my way

Girl let me rock, rock, rock, rock, rock your body

Justin Timberlake and then I hit the highway

I can't trust no fuckin' body

They still out to get me cause they never got me


They still out to get me, I don't get it

I can not be got, and that's a given

Give a real nigga the number one

Even though I got like twenty-one

Cannot be me I'm a one-of-one

Schooling your ass like 101

They been out here tryna slide on me

They been out here telling lies on me

Everybody looking out for themself

But they still got they eyes on me

See me putting in the hard work now, aye

Momma doesn't have to call work now, aye

I decide when I start work now, aye

Problems hit the gym, they all work out

MVP, MVP, oh-nine all the way to sixteen

Even next season looking like a breeze

Lot of y'all ain't built for the league, yeah

Trade you off the team while you in your sleep, yeah

Y'all showed me that nothing's guaranteed

And you don't know what you started

My friend's chain so big that he look like the artist

I can't trust no fuckin' body

They still out to get me cause they never got me ",
248,Kendrick Lamar,Love,"
If I didn't ride blade on curb, would you still (love me)

If I made up my mind at work would you still (love me)

Keep it a hundred, I'd rather you trust me than to (love me)

Keep it a whole one hund', don't got you I got nothing


Ay, I got something (I got something)

Hol' up, we gon' function, no assumptions

Feeling like Tyson wit' it, knock it out out twice

I'm with it, only for the night, I'm kidding

Only for life, you're a homie for life

You're a homie for life, let's get it

Hit that shoulder lean, I know what comin' over mean

Backstroke oversea, I know what you need

Already on ten, our money come in

All feeling go out, this feeling don't drought

This party won't end",
687,Burl Ives,A Holly Jolly Christmas,"
Oh

Ho

The mistletoe 

Hung where you can see


Somebody waits for you

Kiss her once for me

Have a holly jolly Christmas

And in case you didn't hear",
55,Kevin Gates,2 Phones,"
Button start the foreign, oh my God I'm gorgeous

I just put the key inside my pocket park

It might not get to see, this a new Ferrari

Man in the mirror, how you choose to bother

Someone said they callin', I don't feel like talkin'

Everything is different returned the way I bought it

Phone be interrupting me while I'm recordin'

Phone be making women feel they unimportant

Call my dog, he say it's all the way retarded

Keep the oil cause I am not using the Foreman

Kitchen, I just finished up new performance

Hater, wish you well

I got clientele

I just got it off the scale


I got two phones, one for the plug and one for the load

I got two phones, one for the bitches and one for the dough

Think I need two more, line bumpin' I'm ring, ring, ringin'

Countin' money while they ring, ring, ringin'

Trap jumpin' I'm ring, ring, ringin'

I got two phones, one for the plug and one for the load

I got two phones, one for the bitches and one for the dough

Think I need two more, line bumpin' I'm ring, ring, ringin'

Countin' money while they ring, ring, ringin'

Trap jumpin' I'm ring, ring, ringin'",
285,Kenny Chesney,Get Along,"
Get along while we can

Always give love the upper hand

Paint a wall, learn to dance

Call your mom, buy a boat

Drink a beer, sing a song

Make a friend, can't we all get along?


Saw a model on a billboard, 1-800 get to know me

Wondered was she photoshopped, or were her eyes really that lonely?

Did she leave her hometown thinkin' she'd end up in L.A.?

Did she break down in the desert and get stuck beside the highway?",
593,Cole Swindell,Single Saturday Night,"
Sitting over in the corner, baby, I saw

Pretty red lips, working on a white claw

Shaking to a little, shook me all night long

And I thought, ""Man, what a beautiful sight""

Ain’t a morning you don't wake up in my shirt now

Even holding hands walking out of church now

Who'd of thought, baby, looking back that

That would be my last single Saturday night?

Yeah

My last single Saturday night


And now when I’m out, having a drink or two

If they see me, uh, well, they see you

'Cause, girl, I got you by my side

Every single Saturday night, yeah

Every now and then, the boys tell me they miss me

Oh but they all get it 'cause they were right there with me

Yeah with me, when",
604,Jack Harlow,First Class,"
I could see the whole city from this balcony

Back in 2019, I was outside freely, but now they got it out for me

I don't care what frat that you was in, you can't alpha me, keep dreaming

Pineapple juice, I give her sweet, sweet, sweet semen

I know what they like so I just keep cheesin'

Hard drive full of heat seekin'

Tryna come the same day as Jack, rethink it

Y'all don't need Givenchy, you need Jesus

Why do y'all sleep on me? I need reasons

Uh, I got plaques in thе mail, peak season

Shout out to my UPS workers, makin' surе I receive 'em

You could do it too, believe it


I been a G, throw up the L

Sex in the A.M., uh-huh

O-R-O-U-S, yeah

And I could put you in first class

Up in the sky, mm, mm

I could put you in first class

Up in the—, up-up in the—",
170,Kane Brown,What Ifs,"
What if I was made for you and you were made for me

What if this is it, what if it's meant to be

What if I ain't one of them fools just playin' some game

What if I just pulled you close, what if I leaned in

And the stars line up and it's our last first kiss

What if one of these days baby I'd go and change your name

What if I loved all these what ifs away


What if the sky falls (sky falls) or the sun stops burnin'

We could worry about them what ifs 'til the world stops turnin'

Or I could kiss you (you should kiss me), what if you liked it (bet I'd like it)

Well we ain't never gonna know unless we try it",
628,Post Malone,One Right Now,"
Said you wanna have my babies

I fucked you so good, you should pay me

Don't call me ""baby"" when you did me so wrong

(When you did me so wrong)

But I got over what you did already

Body for a body, so petty

How many of your friends fit in my Rolls? (Can you fit in my Rolls?)

Bought you a new face, you should call me ""Dad,"" baby

Hermès, but you dropped the bag, baby

Truth is, maybe one's just not еnough

[Chorus: Post Malone & The Weeknd]

You say you love me, but I don't care

That I brokе my hand on the same wall

That you told me that he fucked you on (That he fucked you on)

You think it's so easy fuckin' with my feelings (Feelings)

I got one comin' over and one right now (Uh)

One right now (Yeah, yeah, yeah)

(One right now, one right now, oh yeah)

I got one comin' over and one right now (Yeah, yeah, yeah)

(One right now, one right now, oh)

I got one comin' over and one right now


You're a stain on my legacy

We can't be friends, can't be family (Oh)

You probably fuck all my enemies (Oh)

I can't let you be next to me

Oh, you belong to the world now

So just me leave me alone now

We're not in touch no more",
79,Ellie Goulding,On My Mind,"
And now I don't understand it

You don't mess with love, you mess with the truth

And I know I shouldn't say it

But my heart don't understand


Why I got you on my mind

Why I got you on my mind

Why I got you on my mind

Why I got you on my mind

But my heart don't understand

Why I got you on my mind

Why I got you on my mind

Why I got you on my mind

Why I got you on my mind",
225,Halsey,Bad at Love,"
I believe, I believe, I believe, I believe

That we're meant to be

But jealousy, jealousy, jealousy, jealousy

Get the best of me

Look, I don't mean to frustrate, but I

Always make the same mistakes, yeah I

Always make the same mistakes 'cause


I'm bad at love (ooh-ooh)

But you can't blame me for tryin'

You know I'd be lyin' sayin'

You were the one (ooh-ooh)

That could finally fix me

Lookin' at my history

I'm bad at love",
262,Demi Lovato,Sorry Not Sorry,"
Now payback is a bad bitch

And baby, I'm the baddest

You fuckin' with a savage

Can't have this, can't have this (ahhhh)

And it'd be nice of me to take it easy on ya, but nahhhh


Baby, I'm sorry (I'm not sorry)

Baby, I'm sorry (I'm not sorry)

Being so bad got me feeling so good

Showing you up like I knew that I would

Baby, I'm sorry (I'm not sorry)

Baby, I'm sorry (I'm not sorry)

Feeling inspired 'cause the tables have turned

Yeah, I'm on fire and I know that it burns",
554,AJR,Bang!,"
So put your best face on, everybody

Pretend you know this song, everybody

Come hang

Let's go out with a bang (bang! bang! bang!)

I'm way too young to lie here forever

I'm way too old to try so whatever

Come hang

Let's go out with a bang (bang! bang! bang!)


Feel like I'm gonna puke 'cause my taxes are due

Do my password begin with a one or a two?

Been a hell of a ride but I'm thinkin' it's time

To grow (bang! bang! bang!) (metronome)",
895,Cody Johnson,The Painter,"
I don't remember

Life before she came into the picture

Brought the beauty I was missin' with her

Showed me colors I ain't ever seen

She took chances

With every wall I built, she saw a canvas

I thank God every day for how He made her

My life was black and white, but she's the painter


She reminds me that it ain't too late to start again

Fine is good, but you need some blue every now and then

How'd I live so long without her reckless touch?",
577,Coi Leray,No More Parties,"
I'm too busy getting this money, counting this cheddar (Counting this cheddar)

My daddy let me down, but I promise you, I won't let up (I won't lеt up)

I wanna say fuck that man but the shit won't make me bеtter (Make me better)

Me and my brother still beefin' right now, 'cause he ain't get that letter

Numb to the pain

Yeah, and I'm like yeah

Fuck everybody, yeah, I can't trust nobody

I ain't even really tryna party

Don't invite me to no party


Bitch, pull-up in that mhm

It's so mhm (Mhm)

They ask, how I get that ooh?

I'm a hustla', baby (Yeah)

You must not know me, baby (Know me baby, know me baby)",
130,Niall Horan,Slow Hands,"
Slow, slow hands

Like sweat dripping down our dirty laundry

No, no chance

That I'm leaving here without you on me

I, I know

Yeah, I already know that there ain't no stopping

Your plans and those

Slow hands (woo)

Slow hands


I just wanna take my time

We could do this, baby, all night (yeah)

'Cause I want you bad

Yeah, I want you, baby",
98,One Direction,Perfect,"
But if you like causing trouble up in hotel rooms

And if you like having secret little rendezvous

If you like to do the things you know that we shouldn't do

Baby, I'm perfect

Baby, I'm perfect for you


And if you like midnight driving with the windows down

And if you like going places we can't even pronounce

If you like to do whatever you've been dreaming about

Baby, you're perfect

Baby, you're perfect

So let's start right now",
249,Childish Gambino,This Is America,"
We just wanna party (yeah)

Party just for you (yeah)

We just want the money (yeah)

Money just for you (you)

I know you wanna party (yeah)

Party just for me (yeah)

Girl, you got me dancin' (yeah, girl, you got me dancin')

Dance and shake the frame (you)


This is America

Don't catch you slippin' up

Don't catch you slippin' up

Look what I'm whippin' up

This is America (woo)

Don't catch you slippin' up

Don't catch you slippin' up

Look what I'm whippin' up",
110,DJ Khaled,I'm the One,"
Oh-eh-oh-oh-oh, oh-eh-oh

I'm the one

Oh-eh-oh-oh-oh, oh-eh-oh

I'm the only one

Oh-eh-oh-oh-oh, oh-eh-oh

I'm the one

Oh-eh-oh-oh-oh, oh-eh-oh

I'm the only one

Yeah, yeah!


Quavo!

I'm the one that hit that same spot (hit it)

She the one that bring them rain drops (rain drops)

We go back, remember criss-cross and hopscotch? (hopscotch)

You the one that hold me down when the block's hot (hot)

I make your dreams come true when you wake up (dream)

And your look's just the same without no make-up

Had to pull up on your mama, see what you're made of (mama)

Ain't gotta worry 'bout 'em commas 'cause my cake up

You can run inside my life from that fame bus

'Cause I promise when we step out you'll be famous

Modern day Bonnie and Clyde what they named us

'Cause when we pull up (prr prr) all angles",
415,Justin Bieber,Intentions,"
Shout-out to your mom and dad for makin' you

Standin' ovation, they did a great job raisin' you

When I create, you're my muse

The kind of smile that makes the news

Can't nobody throw shade on your name in these streets

Triple threat, you a boss, you a bae, you a beast

You make it easy to choose

You got a mean touch, I can't refuse (No, I can't refuse it)


Picture perfect, you don't need no filter

Gorgeous, make 'em drop dead, you a killer

Shower you with all my attention

Yeah, these are my only intentions

Stay in the kitchen cookin' up, got your own bread

Heart full of equity, you're an asset

Make sure that you don't need no mentions

Yeah, these are my only intentions",
719,Toosii,Favorite Song,"Yeah, I'm on the stage right now
Singin' your favorite song
Look in the crowd
And you're nowhere to be found as they sing along
I say you look good without no makeup
No lashes, even better when you wake up

Uh-uh-uh

I see the look on your face

I see you hidin' the hate

I see you lookin' for someone to scoop you right off of your feet

You wanna ride in a Wraith

You wanna go out on dates

You want somebody to come bring you flowers

Someone to talk to for hours

Wash your back while y'all sit in the shower, yeah

Someone to tell you, ""You're beautiful""

Someone to tell you and mean it

Someone to tell you, ""I love you"" every day

And don't got a reason

You want someone to bring you peace, uh

Someone to help you sleep, yeah

Someone to pick you up when you're feelin' down, feelin' lonely

Need somebody who can make it better

Somebody who can open up those gates

Open up those gates to your heart

Only if you'll let me

I'm on the stage right now

Singin' your favorite song

Look in the crowd

And you're nowhere to be found as they sing along

I say you look good without no makeup

No lashes even better when you wake up

Uh-uh-uh

I see the look on your face

I see you lookin' for peace

I see you tired of the hurt

Tired of the pain

Tired of the nights where you can't get no sleep

I see you're tired thinkin' 'bout if he cheat

See you're tired thinkin' 'bout if you leavin'

See you're tired of bein' so tired

And you damn sure ain't gettin' even

Need somebody

Who can make it better

Somebody

Who can open up those gates

Open up those gates to your heart

Only if you'll let me

I'm on the stage right now

Singin' your favorite song

Look in the crowd

And you're nowhere to be found as they sing along

I say you look good without no makeup

No lashes even better when you wake up

Uh-uh-uh",
472,Lil Baby,Emotionally Scarred,"
Young age, learned how to get paid (We gon' get the money)

Big stage, long way from Section 8 (Ballin' other countries)

Big wave, he gon' have to get saved (Big old wave)

Ridin' in the foreign, chiefin' on the forest

I know I wasn't there for you, at least I said I'm sorry

You know what it was, I told you that I was heartless

I'm emotionally scarred, that ain't even your fault

But don't listen to them haters tryna fill your ears with salt


All this revenue coming in, I'll probably never spend

I just bought my BM a Benz, now that's another Benz

I just cut off all of my friends and brought my brothers in

I don't see nobody but me, who I'm gon' lose to?

I can't move around without tools, these niggas loose screws

I can see me taking the lead over the new school

They remember me from selling weed at my old school

Only hit it once and now it's old news

Blew up, who the fuck would knew? Paint my Trackhawk Nipsey Blue

If I get one, you get one too, I really move how bosses move

I never call myself a G.O.A.T., I leave that love to the people

Everybody can't go to the top, I had to leave some people

I'ma be forever scheming, woke up, I thought I was dreaming

Watched my lil' boy play with toys, I just dropped a tear of joy

Some shit that I feel for

I been going crazy with that scoring, call me baby Harden

They say I'll be great, I guess I'm waiting for it",
878,Koe Wetzel,High Road,"
And I know, I know

Ima take the high road

Maybe get stoned

Have a little too much of something terrible

Ima let you cool down while I walk out

You ain't messin' me up like the times before

I don't need a ticket to your shit show

Knock yourself out and hit a new low

Ima take the high road

Take the high road

Take the high road


You don’t wanna talk about it boy that’s no surprise

You comе home smelling like liquor likе every other night

If I catch you with her, you gon’ catch me with him

You think I don’t hear about it, you better think again

You know that rumors always turn into yelling and fighting

And once it’s in my mind only one way I’m driving",
610,Lizzo,About Damn Time,"
Oh, I been so down and under pressure

I'm way too fine to be this stressed, yeah

Oh, I'm not the girl I was or used to be, uh

Bitch, I might be better


Turn up the music, turn down the lights

I got a feelin' I'm gon' be alright

Okay (Okay), alright

It's about damn time (Time)

Turn up the music, let's celebrate (Alright)

I got a feelin' I'm gon' be okay

Okay (Okay), alright

It's about damn time",
831,Marshmello,Miles on It,"
Girl, let's go put some miles on it

Back of the Chevy with the engine runnin'

Just you and me in a truck bed wide like a California King

We could break it in if you know what I mean

Put some miles on it

Back of the Chevy with the engine runnin'

Just you and me in a truck bed wide like a California King

Wе could break it in if you know what I mean

Put some milеs on it

We could break it in if you know what I mean


All night, no brakes

All tail, no gate

Ain't gotta try too hard

My baby's push to start

All torque, full speed

Off-road, on me

Zero to a hundred fast

My foot ain't touch the gas

I said, ""Hey, baby, slow it down, let's make it last""

You said, ""Where's the fun in that?""",
576,Mariah Carey,All I Want for Christmas Is You,"
I don't want a lot for Christmas 

There is just one thing I need 

I don't care about presents 

Underneath the Christmas tree 

I don't need to hang my stocking 

There upon the fireplace 

Santa Claus won't make me happy 

With a toy on Christmas day 

I just want you for my own 

More than you could ever know 

Make my wish come true 

All I want for Christmas is you... 

You baby 


I won't ask for much this Christmas 

I won't even wish for snow 

I'm just gonna keep on waiting 

Underneath the mistletoe 

I won't make a list and send it 

To the North Pole for Saint Nick 

I won't even stay awake to 

Hear those magic reindeer click 

'Cause I just want you here tonight 

Holding on to me so tight 

What more can I do 

Baby all I want for Christmas is you 

You... ",
