song_id,artist,title,lyrics,emotion
562,Dan + Shay,Glad You Exist,"
Hey look what a hello from a stranger turned into

Caught up in a moment like it's just us in this room

All the right words at the right time

And you know 'em 'cause you know me better than anyone else

We don't need anyone else


There's a couple billion people in the world(Yeah-yeah-yeah)

And a million other places we could be, but you're here with me (Yeah-yeah-yeah)

Take a moment just to take it in

'Cause every high and every low led to this

I'm just so glad you exist

Ooh, ooh-ooh, ooh-ooh, ooh, ooh-ooh, ooh-ooh, ooh, ooh

Ooh, ooh-ooh, ooh-ooh, ooh, ooh-ooh, ooh-ooh, ooh, ooh",
169,Calvin Harris,Slide,"
Do you slide on all your nights like this?

Do you try on all your nights like this? (I might)

Put some spotlight on the slide

Whatever comes, comes too clear

Do you slide on all your nights like this?

Do you try on all your nights like this? (I might)

Put some spotlight on the side

And whatever comes, comes too clear


All this jewelry ain't no use when it's this dark

This my favorite part, we see the lights, they cut so far

It went too fast, we couldn't reach it with our arm

Wrist on the wrist, a link of charms, yeah

Player, we're still in Lincoln Park

It's like we could dye our own hair

Like we could dye it all blonde, hon'

If we could see in 20-20

Twice we could see it 'til the end",
706,Luke Combs,Fast Car,"
You got a fast car

And I got a plan to get us out of here

I've been working at the convenience store

Managed to save just a little bit of money

Won't have to drive too far

Just across the border and into the city

And you and I can both get jobs

Finally see what it means to be living


See, my old man's got a problem

He lives with the bottle, that's the way it is

He said his body's too old for working

His body's too young to look like his

So Mama went off and left him

She wanted more from life than he could give

I said, somebody's got to take care of him

So I quit school and that's what I did",
407,Maren Morris,The Bones,"
Call it dumb luck, but baby, you and I

Can't even mess it up although we both try

No, it don't always go the way we planned it

But the wolves came and went and we're still standing


When the bones are good, the rest don't matter

Yeah, the paint could peel, the glass could shatter

Let it break 'cause you and I remain the same

When there ain't a crack in the foundation

Baby, I know any storm we're facing

Will blow right over while we stay put

The house don't fall when my bones are good

When the bones are good",
97,Wiz Khalifa,See You Again,"
How could we not talk about family when family's all that we got?

Everything I went through you were standing there by my side

And now you gonna be with me for the last ride


It's been a long day without you my friend

And I'll tell you all about it when I see you again

We've come a long way from where we began

Oh I'll tell you all about it when I see you again

when I see you again",
387,Marshmello,One Thing Right,"
I been at the wrong place at the wrong time

Chasin' all the wrong things most of my life

Been every kinda lost that you can't find

But I got one thing right

Been the kinda guy girls mamas don't like

Runnin' with the wrong crowd on the wrong nights

’Cause I’ve been wrong about a million times

But I got one thing right, you


(Baby, I got one thing right)

Mmm

(Baby, I got one thing right)

Yeah, I got you

(Baby, I got one thing right)

I got one thing right",
568,Nelly,Lil Bit,"
I know we just met, but, girl, let's roll

Let's roll, woah

Let's roll, let's roll

I'll go anywhere you wanna go

Let's go, oh


And she said, “Take me to the country

Show me where you from”

I said, “Shawty, you gon' love me

And we gon' have some fun”

I bring out my big wheel

And you can climb on up

Girl, I think you a big deal

Now show your boy some love

Huh, just a lil' bit

Just a lil' bit (Uh)

Just a lil' bit (Yeah)

Just a lil' bit (Uh)

We gon' have some fun

Just a lil' bit (Uh)

Just a lil' bit (Yeah)

Just a lil' bit

Yeah, we gon' have some—",
857,Warren Zeiders,Pretty Little Poison,"
She's my pretty little poison

My heartache in the night

With a kiss on her lips just like cyanide

Yeah she came with a warnin'

But I didn't mind

I'll go out on that high every time

She's my pretty little poison

My pretty little poison


Shadows dancin' down the hall

Whispers that she wants me

Try my best not to fall

When she falls into me

We all need some kind of fix

For me she's the one I pick

Nothin' else will do the trick

She's all I need",
181,Gucci Mane,Both,"
I don't usually do this unless I'm drunk or I'm high

But I'm both right now, got me talking about my life

I don't usually do this unless I'm drunk or I'm high

But I'm both right now

I don't usually do this unless I'm drunk or I'm high

But I'm both right now and I need ya in my life

I don't usually do this unless I'm drunk or I'm high

But I'm both right now


Yeah, I'm both

Yeah, I had a drink, yeah I smoked

Yeah, you think I need you, but I don't

Just left out Dubai with all my folks

Open water, my location is remote

Shout out Yachty but this ain't a lil boat

This some shit I wrote up back when I was broke

See the power of the mind is not a joke

Man, I said that I would do it and I did

Used to get leftovers out the fridge

Nobody was famous where I lived

Till I got it jumping at the crib

Took a lot to be able to give, I mean",
164,Kendrick Lamar,Loyalty,"
Kung Fu Kenny, now

My resume is real enough for two millenniums

A better way to make a wave, stop defendin' them

I meditate and moderate all of my wins again

I'm hangin' on the fence again

I'm always on your mind

I put my lyric and my lifeline on the line

And ain't no limit when I might shine, might grind

You rollin' with it at the right time, right now

(Only for the dollar sign)


Bad gyal RiRi, now

Swerve, swerve, swerve, swerve, deeper now

On your pulse like a CD in

Gas in the bitch like it's premium

Haul ass on a bitch all in the fast lane

Been a bad bitch way before any cash came

I'm established

Hundred carats on my name, run the atlas

I'm a natural, I'm alright",
252,Cardi B,Bodak Yellow,"
Now she say she gon' do what to who? Let's find out and see

Cardi B, you know where I'm at, you know where I be

You in the club just to party, I'm there, I get paid a fee

I be in and out them banks so much, I know they're tired of me

Honestly, don't give a fuck 'bout who ain't fond of me

Dropped two mixtapes in six months, what bitch working as hard as me?

I don't bother with these hoes, don't let these hoes bother me

They see pictures, they say, ""Goals,"" bitch, I'm who they tryna be

Look, I might just chill in some BAPE, I might just chill with your boo

I might just feel on your babe, my pussy feel like a lake

He wanna swim with his face, I'm like, ""Okay""

I'll let him get what he want, he buy me Yves Saint Laurent

And the new whip, when I go fast as a horse, I got the trunk in the front

I'm the hottest in the street, know you prolly heard of me

Got a bag and fixed my teeth, hope you hoes know it ain't cheap

And I pay my mama bills, I ain't got no time to chill

Think these hoes be mad at me, their baby father run a bill


Said, ""Lil bitch, you can't fuck with me if you wanted to""

These expensive, these is red bottoms, these is bloody shoes

Hit the store, I can get 'em both, I don't wanna choose

And I'm quick, cut a nigga off, so don't get comfortable, look

I don't dance now, I make money moves

Say I don't gotta dance, I make money move

If I see you and I don't speak, that means I don't fuck with you

I'm a boss, you a worker, bitch, I make bloody moves",
68,Tory Lanez,Luv,"
Everyone falls in love sometimes

I don't know 'bout you but it ain't a crime

If you let me love you, love you, love you for long time baby

If you let me touch you, and if you let me love you 'til the morning, oh


Mmm, ah, mmm, ah, mmm, if you let me love you

Mmm, ah, mmm, ah, mmm, if you let me touch you

Mmm, ah, mmm, ah, mmm, if you let me love you

Mmm, ah, mmm, ah, mmm, if you let me touch you",
778,Noah Kahan,Dial Drunk,"
I ain't proud of all the punches that I've thrown

In the name of someone I no longer know

For the shame of being young, drunk, and alone

Traffic lights and a transmitter radio

I don't like that, when they threw me in the car

I gave your name as my emergency phone call

Honey, it rang and rang, even the cops thought you were wrong for hanging up

I dial drunk, I'll die a drunk, I'll die for you


I'm untethering from the parts of me you recognize

From charming to alarming in seconds

I'll be bedridden, I'll let the pain metastasize

But that's morning, I'll forget it

And the dial tone is all I have",
548,CJ,Whoopty,"
I get the breesh, then it's adiós

If I'm with your treesh thеn she's giving throat

When I see police, then we getting low

That's another piece, that's another Zoe

Ice in the VV's, now she's down to get treeshy

I got all this water on me, like Fiji

Bitch, I'm posted up with Hats and the Sleezys

Smokin' the Zaza, it goes straight to the māthā

Then I'm uppin' the choppa

I'm hittin' the cha-cha, open his lata

Then he dancin' bachata


Smokin' the Zaza, it goes straight to the māthā

Then I'm uppin' the choppa

I'm hittin' the cha-cha, then I open his lata

Then he dancin' bachata",
636,Beyoncé,Break My Soul,"
You won't break my soul

You won't break my soul

You won't break my soul

You won't break my soul

I'm tellin' everybody

Everybody

Everybody

Everybody


Now, I just fell in love, and I just quit my job

I'm gonna find new drive, damn, they work me so damn hard

Work by nine, then off past five

And they work my nerves, that's why I cannot sleep at night",
619,Doja Cat,Woman,"
I know what you need

She give tenfold, come here, papa, plant your seed

She can grow it from her womb, a family

Provide lovin' overlooked and unappreciated, you see (Yeah)

You can't reciprocate

I got delicious taste, you need a woman's touch in your place

Just protect her and keep her safe

Baby, worship my hips and waist

So feminine with grace

I touch your soul when you hear me say, ""Boy""

Let me be your woman


Woman

Lеt me be your woman

Woman, woman, woman

I can be your woman

Woman, woman, woman

Lеt me be your woman

Woman, woman, woman (Ayy)

I can be your woman

Woman, woman, woman",
291,Daddy Yankee,Dura,"
'Tás dura, dura, dura, dura, dura

Que estás dura, mano arriba porque tú te ves bien

'Tás dura, mamacita, te fuiste de nivel

Dura, mira como brilla tu piel

'Tás dura, dímelo, dímelo, ¿cómo es que e'?

'Tás dura, yo te doy un veinte de diez

'Tás dura, dura, dura


Tu eres la máquina, la máquina de baile

Si no tiene' a nadie vente pa' mi' brazos, caile

Ese perfume se siente en el aire

Algo como Argentina, tú me traes los Buenos Aires

Está poderosa, media escandalosa

Habrán muchas mujeres pero tú eres otra cosa

Si fuera un delito eso de que estás hermosa

Te arresto en mi cama y te pongo las esposas",
552,Megan Thee Stallion,Body,"
Look at how I bodied that, ate it up and gave it back (Ugh)

Yeah, you look good, but they still wanna know where Megan at (Where Megan at?)

Saucy like a barbecue but you won't get your baby back

See me in that dress and he feel like he almost tasted that (Ah, ah, ah)

Num, num, num, num, eat it up, foreplay, okay, three, two, one

You know I'm the hottest, you ain't ever gotta heat me up

I'm present whеn I'm absent, speakin' when I'm not thеre

All them bitches scary cats, I call 'em Carole Baskins, ah


Body-ody-ody-ody-ody-ody-ody-ody

Ody-ody-ody-ody-ody-ody-ody (Ah)

Body-ody-ody-ody-ody-ody-ody-ody

Ody-ody-ody-ody-ody-ody-ody (Baow)

Body crazy, curvy, wavy, big titties, lil' waist (Yeah, yeah)

Body crazy, curvy, wavy, big titties, lil' waist (Yeah, yeah)

Body-ody-ody-ody-ody-ody-ody-ody

Ody-ody-ody-ody-ody-ody-ody",
74,Ruth B,Lost Boy,"
He said Peter Pan that's what they call me

I promise that you'll never be lonely

And ever since that day


I am a Lost Boy from Neverland

Usually hanging out with Peter Pan

And when we're bored we play in the Woods

Always on the run from Captain Hook",
661,Karol G,Provenza,"
Papi, nos perdemo', nos parqueamo' y lo prendemo'

Pa' la seca algo bebemo', y cuando nos emborrachemo'

Una de reggaetón ponemo' y nos vamo' a donde nos podamos querer

Nos podamos comer (Eh-ah)

Papi, nos perdemo', nos parqueamo' y lo prendemo'

Pa' la seca algo bebemo', y cuando nos emborrachemo'

Una de reggaetón ponemo' y nos vamo' a donde nos podamos querer

Nos podamos comer


Baby, ¿qué más?

Hace rato (Wuh) que no sé na' de ti (Yeh)

'Taba con alguien, pero ya estoy free ('Toy free)

Puesta pa' revivir viejos tiempo', no salgo hace tiempo

Tú dime dónde está', ah-ah-ah (Tú dime, tú dime)

Que hace rato que no sé na' de ti (Na' de ti)

'Taba con alguien, pero ya estoy free (Wuh)

Puesta pa' revivir viejos tiempo', no salgo hace tiempo",
730,Taylor Swift,Lavender Haze,"
I've been under scrutiny (yeah oh yeah)

You handle it beautifully (yeah oh yeah)

All this shit is new to me (yeah oh yeah)


I feel a lavender haze creeping up on me

So real

I'm damned if I do give a damn what people say

No deal

The 1950s shit they want for me",
303,Post Malone,Wow,"
Hunnid bands in my pocket, it's on me

Hunnid deep when I roll like the army

Get more bottles, these bottles are lonely

It's a moment when I show up, got 'em sayin', ""Wow"" (Wow, wow)

Hunnid bands in my pocket, it's on me (On me)

Yeah, your grandmama probably know me (Know me)

Get more bottles, these bottles are lonely

It's a moment when I show up, got 'em sayin', ""Wow"" (Wow, wow)


Everywhere I go (Hey)

Catch me on the block like I'm Mutumbo (Wow)

750 Lambo in the Utah snow (Skrrt)

Trunk in the front like the shit don't bore ya

Cut the roof off like a nip-tuck

Pull up to the house with some big bucks

Turn the kitchen counter to a strip-club (Yeah, wow)

Me and Dre came for the...

When I got guap, all of y'all disappeared (Wow)

Before I dropped Stoney none of y'all really cared (Cared)

Now they always say, ""Congratulations,"" to the kid (Kid)

And this is not a 40, but I'm pourin' out this shit (Yeah)

Used to have a lot, but I got more now (Yup)

Made another hit 'cause I got bored now (Yup)

Always go for it, never punt fourth down

Last call, Hail Mary, Prescott touchdown, ayy",
384,Kane Brown,Good as You,"
I just wanna wake up every day here in this bed

And never leave ""I love you"" left unsaid

It might take a hundred lifetimes to do

But baby, I just wanna be good as you


Girl, you're more than just a surface

Yeah, you got that heart of gold

So when it comes to lovin' you baby

Nah, it'll never get old",
408,Lewis Capaldi,Someone You Loved,"
Now the day bleeds

Into nightfall

And you're not here

To get me through it all

I let my guard down

And then you pulled the rug

I was getting kinda used to being someone you loved


I'm going under and this time I fear there's no one to turn to

This all or nothing way of loving got me sleeping without you

Now, I need somebody to know

Somebody to heal

Somebody to have

Just to know how it feels

It's easy to say but it's never the same

I guess I kinda liked the way you helped me escape",
824,Dasha,Austin,"
Did your boots stop working?

Did your truck break down?

Did you burn through money?

Did your ex find out?

Where there's a will, then there's a way

And I'm damn sure you lost it

Didn't even say goodbye

Just wish I knew what caused it

Was the whiskey flowing?

Were you in a fight?

Did the nerves come get you?

What's your alibi?

I made my way back to LA

And that's where you'll be forgotten

In 40 years you'll still be here

Drunk washed up in Austin


Hell of a bluff, you had me believing

How many months did you plan on leaving?

What happened? Bad habits?

Did you go back? Go batshit?

I loved you, how tragic, oh",
442,Shawn Mendes,Señorita,"
Land in Miami

The air was hot from summer rain

Sweat dripping off me

Before I even knew her name la la la

It felt like oooh la la la

Yeah no


Sapphire moonlight

We danced for hours in the sand

Tequila sunrise

Her body fit right in my hands la la la

It felt like oooh la la la yeah",
328,Post Malone,Goodbyes,"
We're both actin' insane, but too stubborn to change

Now I'm drinkin' again, 80 proof in my veins

And my fingertips stained, looking over the e-e-edge

Don't f*ck with me tonight

Say you needed this heart, then you got it (Got it)

Turns out that it wasn't what you wanted (Wanted)

And we wouldn't let go and we lost it

Now I'm a goner


I want you out of my head (Head)

I want you out of my bedroom tonight (Bedroom)

There's no way I could save you (Save you)

'Cause I need to be saved too (Saved too)

I'm no good at goodbyes",
109,James Arthur,Say You Won't Let Go,"
Then you smiled over your shoulder

For a minute, I was stone cold sober

I pulled you closer to my chest

And you asked me to stay over

I said, I already told ya

I think that you should get some rest


I knew I loved you then

But you'd never know

'Cause I played it cool when I was scared of letting go

I knew I needed you

But I never showed

But I wanna stay with you until we're grey and old

Just say you won't let go

Just say you won't let go",
449,Rod Wave,Heart on Ice,"
While in the cell with Lil' Hakeem, after I slapped him I had told him

“I don't know how you get down with them clowns but I'm a soldier”

No one could understand, I had way too much aggression

That built over the years from my abandoned adolescence

See I done been lied to, backstabbed, and heartbroken

I wanted to cry but I was too afraid to open

Prayin’ one day I’d find a piece of mind by the ocean

I spent all my time committing crimes to get closer

While at my nana house I play the couch, starin' at the ceiling

Tryin’ not to get in my feelings

Thinkin' of a way I could make these millions

Maybe that'll take this pain away and clear up all these rainy days, yeah


Heart been broke so many times I don't know what to believe

Mama say it’s my fault, it's my fault, I wear my heart on my sleeve

Think it's best I put my heart on ice, heart on ice 'cause I can't breathe

I'ma put my heart on ice, heart on ice, it's gettin' the best of me",
691,Scotty McCreery,Damn Strait,"
Baby Blue was the color of her eyes

I can still see them in my mind

Probably will for the rest of my life


Damn Strait, you’re killing me man

You know I’ve always been your biggest fan

Now I can’t even listen

‘Cause I’ll get to missin’ her

Then thehurt gets worse",
192,Dustin Lynch,Small Town Boy,"
I kinda give a damn

I kinda don't care

You see that girl standing right there


She loves a small town boy like me

She's my ride or die baby

She's my cool, she's my crazy

She's my laid back in the front seat

She's my with me to the end girl

I'll turn it up to ten girl

She can have anybody that

She wants to be anywhere she wants to be

She loves a small town boy like me",
84,Shawn Mendes,I Know What You Did Last Summer,"
It's tearing me apart

She's slipping away (I'm slipping away)

Am I just hanging on to all the words she used to say?

The pictures on her phone

She's not coming home (I'm not coming home)

Coming home, coming home


I know what you did last Summer (Ah-ah)

Just lied to me, ""there's no other"" (He-ey)

I know what you did last Summer

Tell me where you've been

I know what you did last Summer (Ah-ah)

Look me in the eyes, my lover (He-ey)

I know what you did last Summer

Tell me where you've been",
843,Billie Eilish,What Was I Made For?,"
'Cause I, I

I don't know how to feel

But I wanna try

I don't know how to feel

But someday I might

Someday I might


Mm, mm-mm, aah-ooh

Mm-mm-mm, mm-mm, mm-mm",
162,Rae Sremmurd,Swang,"
Know some young niggas like to swang

Know some young niggas like to swang

Big bank take little bank

Everday spillin' up drank

She want the whole crew, shawty brave

When the money talks, what is there to say?

Blow away, watch it blow away

When I die can't take it to the grave

Hop out, drop, top, fuck y'all talkin' I need it right now

Cash in the air, yeah, what goes up gotta come down


Gettin' dough ain't a thing change

Coasting, grippin' grain

Goin' through the money like a phase

Don't say my name in vain

I'm so glad that you came

All these bad bitches gettin' slain

Broke ass nigga get a clue

All these niggas know how we do",
55,Kevin Gates,2 Phones,"
Button start the foreign, oh my God I'm gorgeous

I just put the key inside my pocket park

It might not get to see, this a new Ferrari

Man in the mirror, how you choose to bother

Someone said they callin', I don't feel like talkin'

Everything is different returned the way I bought it

Phone be interrupting me while I'm recordin'

Phone be making women feel they unimportant

Call my dog, he say it's all the way retarded

Keep the oil cause I am not using the Foreman

Kitchen, I just finished up new performance

Hater, wish you well

I got clientele

I just got it off the scale


I got two phones, one for the plug and one for the load

I got two phones, one for the bitches and one for the dough

Think I need two more, line bumpin' I'm ring, ring, ringin'

Countin' money while they ring, ring, ringin'

Trap jumpin' I'm ring, ring, ringin'

I got two phones, one for the plug and one for the load

I got two phones, one for the bitches and one for the dough

Think I need two more, line bumpin' I'm ring, ring, ringin'

Countin' money while they ring, ring, ringin'

Trap jumpin' I'm ring, ring, ringin'",
38,Selena Gomez,Same Old Love,"
I'm so sick of that same old love, that shit, it tears me up

I'm so sick of that same old love, my body's had enough

Oh, that same old love 

Oh, that same old love

I'm so sick of that same old love, feels like I've blown apart

I'm so sick of that same old love, the kind that breaks your heart

Oh, that same old love 

Oh, that same old love


I'm not spending any time, wasting tonight on you

I know, I've heard it all

So don't you try and change your mind

'Cause I won't be changing too, you know",
593,Cole Swindell,Single Saturday Night,"
Sitting over in the corner, baby, I saw

Pretty red lips, working on a white claw

Shaking to a little, shook me all night long

And I thought, ""Man, what a beautiful sight""

Ain’t a morning you don't wake up in my shirt now

Even holding hands walking out of church now

Who'd of thought, baby, looking back that

That would be my last single Saturday night?

Yeah

My last single Saturday night


And now when I’m out, having a drink or two

If they see me, uh, well, they see you

'Cause, girl, I got you by my side

Every single Saturday night, yeah

Every now and then, the boys tell me they miss me

Oh but they all get it 'cause they were right there with me

Yeah with me, when",
460,Eminem,Godzilla,"
Monster

You get in my way, I'ma feed you to the monster (Yeah)

I'm normal during the day, but at night, turn to a monster (Yeah)

When the moon shines like Ice Road Truckers

I look like a villain outta those blockbusters

Godzilla, fire spitter, monster

Blood on the dance floor, and on the Louis V carpet

Fire, Godzilla, fire, monster

Blood on the dance floor, and on the Louis V carpet


I'm just a product of Slick Rick, at Onyx, told 'em lick the balls

Had 'em just appalled at so many things that pissed 'em off

It's impossible to list 'em all

And in the midst of all this

I'm in a mental hospital with a crystal ball

Tryna see, will I still be like this tomorrow?

Risperdal, voices whisper

My fist is balled back up against the wall, pencil drawn

This is just the song to go ballistic on

You just pulled a pistol on the guy with the missile launcher

I'm just a Loch Ness, the mythological

Quick to tell a bitch go off like a fifth of Vodka

When you twist the top of the bottle, I'm a",
170,Kane Brown,What Ifs,"
What if I was made for you and you were made for me

What if this is it, what if it's meant to be

What if I ain't one of them fools just playin' some game

What if I just pulled you close, what if I leaned in

And the stars line up and it's our last first kiss

What if one of these days baby I'd go and change your name

What if I loved all these what ifs away


What if the sky falls (sky falls) or the sun stops burnin'

We could worry about them what ifs 'til the world stops turnin'

Or I could kiss you (you should kiss me), what if you liked it (bet I'd like it)

Well we ain't never gonna know unless we try it",
77,Taylor Swift,Wildest Dreams,"
Say you'll remember me

Standing in a nice dress, staring at the sun set babe

Red lips and rosy cheeks

Say you'll see me again even if it's just in your wildest dreams

Wildest dreams


I say no one has to know what we do

His hands are in my hair, his clothes are in my room

And his voice is a familiar sound, nothing lasts forever

But this is getting good now

He's so tall, and handsome as hell

He's so bad but he does it so well

And when we've had our very last kiss

But my last request is",
79,Ellie Goulding,On My Mind,"
And now I don't understand it

You don't mess with love, you mess with the truth

And I know I shouldn't say it

But my heart don't understand


Why I got you on my mind

Why I got you on my mind

Why I got you on my mind

Why I got you on my mind

But my heart don't understand

Why I got you on my mind

Why I got you on my mind

Why I got you on my mind

Why I got you on my mind",
15,Fifth Harmony,Work from Home,"I know you're always on the night shift

But I can't stand these nights alone

And I don't need no explanation

Cause baby, you're the boss at home


You don't gotta go to work, work, work, work

Work, work, work, 

But you gotta put in work, work, work, work

Work, work, work, 

You don't gotta go to work, work, work, work

Work, work, work, 

Let my body do the work, work, work, work

Work, work, work, 

We can work from home, oh, oh, oh-oh

We can work from home, oh, oh, oh-oh",
262,Demi Lovato,Sorry Not Sorry,"
Now payback is a bad bitch

And baby, I'm the baddest

You fuckin' with a savage

Can't have this, can't have this (ahhhh)

And it'd be nice of me to take it easy on ya, but nahhhh


Baby, I'm sorry (I'm not sorry)

Baby, I'm sorry (I'm not sorry)

Being so bad got me feeling so good

Showing you up like I knew that I would

Baby, I'm sorry (I'm not sorry)

Baby, I'm sorry (I'm not sorry)

Feeling inspired 'cause the tables have turned

Yeah, I'm on fire and I know that it burns",
64,Nick Jonas,Close,"
I know, I know you know you're scared

Your heart, your mind, your soul, your body

They won't, they won't, they won't be careful

But I guess that you don't know me


'Cause if I want you, and I want you, babe

Ain't going backwards, won't ask for space

'Cause space is just a word made up by someone 

Who's afraid to get too...",
895,Cody Johnson,The Painter,"
I don't remember

Life before she came into the picture

Brought the beauty I was missin' with her

Showed me colors I ain't ever seen

She took chances

With every wall I built, she saw a canvas

I thank God every day for how He made her

My life was black and white, but she's the painter


She reminds me that it ain't too late to start again

Fine is good, but you need some blue every now and then

How'd I live so long without her reckless touch?",
331,5 Seconds of Summer,Youngblood,"
Youngblood

Say you want me, 

say you want me 

out of your life


And I'm just a dead man walking tonight

But you need it, yeah, you need it 

all of the time",
130,Niall Horan,Slow Hands,"
Slow, slow hands

Like sweat dripping down our dirty laundry

No, no chance

That I'm leaving here without you on me

I, I know

Yeah, I already know that there ain't no stopping

Your plans and those

Slow hands (woo)

Slow hands


I just wanna take my time

We could do this, baby, all night (yeah)

'Cause I want you bad

Yeah, I want you, baby",
680,Parmalee,Take My Name,"
So take my hand, let me make you mine

I'm through waiting, taking my time

Never felt like this before

Take my name and make it yours


I know I'm the last guy, anybody think might

Ever be talking like this, yeah

But I can see my future in your eyes tonight

And taste forever on your lips

I'm like, hold up a minute, don't go

Ain't no way I can take this slow so

Go ahead and tell me I'm outta my mind

Or baby just tell me yes",
249,Childish Gambino,This Is America,"
We just wanna party (yeah)

Party just for you (yeah)

We just want the money (yeah)

Money just for you (you)

I know you wanna party (yeah)

Party just for me (yeah)

Girl, you got me dancin' (yeah, girl, you got me dancin')

Dance and shake the frame (you)


This is America

Don't catch you slippin' up

Don't catch you slippin' up

Look what I'm whippin' up

This is America (woo)

Don't catch you slippin' up

Don't catch you slippin' up

Look what I'm whippin' up",
40,Meghan Trainor,Like I'm Gonna Lose You,"
I woke up in tears

With you by my side

A breath of relief

And I realized

No, we're not promised tomorrow


So I'm gonna love you like I'm gonna lose you

And I'm gonna hold you like I'm saying goodbye

Wherever we're standing

I won't take you for granted

'Cause we'll never know when, when we'll run out of time",
415,Justin Bieber,Intentions,"
Shout-out to your mom and dad for makin' you

Standin' ovation, they did a great job raisin' you

When I create, you're my muse

The kind of smile that makes the news

Can't nobody throw shade on your name in these streets

Triple threat, you a boss, you a bae, you a beast

You make it easy to choose

You got a mean touch, I can't refuse (No, I can't refuse it)


Picture perfect, you don't need no filter

Gorgeous, make 'em drop dead, you a killer

Shower you with all my attention

Yeah, these are my only intentions

Stay in the kitchen cookin' up, got your own bread

Heart full of equity, you're an asset

Make sure that you don't need no mentions

Yeah, these are my only intentions",
679,Lil Durk,Broadway Girls,"
Oh, there’s two things that you’re gonna find out

They don't love you and they only love you right now

If I was smarter, I’da stayed my ass at home

And leave them Broadway girls alone (Leave 'em alone, leave 'em alone)

Them Broadway girls alone (Leave 'em alone, leave ’em alone)

Leave them Broadway girls alone


They town just told me, ""Don't trust 'em""

Broadway girls a trap

They on me, they tryna finesse me

They see me with Morgan and know that I rap

My horse is Porsches, turnin' me on

I jump on a horse, she get on the back

I went to the bar to go buy her a drink

She listen to P!nk, she told me she not a rapper

I can't run out of money

The trenches love me forever

They treat me like Ed in London

Take her to pool, then got a beer for nothin'

Tecovas boots, guitar, cigar, the bar

She ridin' a bull like cars, she usually don't cool with stars",
472,Lil Baby,Emotionally Scarred,"
Young age, learned how to get paid (We gon' get the money)

Big stage, long way from Section 8 (Ballin' other countries)

Big wave, he gon' have to get saved (Big old wave)

Ridin' in the foreign, chiefin' on the forest

I know I wasn't there for you, at least I said I'm sorry

You know what it was, I told you that I was heartless

I'm emotionally scarred, that ain't even your fault

But don't listen to them haters tryna fill your ears with salt


All this revenue coming in, I'll probably never spend

I just bought my BM a Benz, now that's another Benz

I just cut off all of my friends and brought my brothers in

I don't see nobody but me, who I'm gon' lose to?

I can't move around without tools, these niggas loose screws

I can see me taking the lead over the new school

They remember me from selling weed at my old school

Only hit it once and now it's old news

Blew up, who the fuck would knew? Paint my Trackhawk Nipsey Blue

If I get one, you get one too, I really move how bosses move

I never call myself a G.O.A.T., I leave that love to the people

Everybody can't go to the top, I had to leave some people

I'ma be forever scheming, woke up, I thought I was dreaming

Watched my lil' boy play with toys, I just dropped a tear of joy

Some shit that I feel for

I been going crazy with that scoring, call me baby Harden

They say I'll be great, I guess I'm waiting for it",
336,Cardi B,Money,"
I was born to flex (Yes)

Diamonds on my neck

I like boardin' jets, I like mornin' sex (Woo!)

But nothing in this world that I like more than checks (Money)

All I really wanna see is the (Money)

I don't really need the D, I need the (Money)

All a bad bitch need is the (Money)

I got bands in the coupe (Coupe)

Bustin' out the roof

I got bands in the coupe (Coupe)

Touch me, I'll shoot (Bow)

Shake that little ass (Money)

Get a little bag and take it to the store (Store, money)

Get a little cash (Money)

Shake it real fast and get a little more (Money)

I got bands in the coupe (Coupe)

Bustin' out the roof

I got bands in the coupe (Brrr)

Bustin' out the roof (Cardi)


I gotta fly, I need a jet, shit

I need room for my legs

I got a baby, I need some money, yeah

I need cheese for my egg

All y'all bitches in trouble

Bring brass knuckles to the scuffle

I heard that Cardi went pop

Yeah, I did go pop (Pop)

That's me bustin' they bubble

I'm Dasani with the drip

Baby mommy with the clip

Walk out Follie's with a bitch

Bring a thottie to the whip

If she fine or she thick, goddamn

Walkin' past the mirror, ooh

Damn, I'm fine (Fine)

Let a bitch try me, boom

Hammer time, uh",
610,Lizzo,About Damn Time,"
Oh, I been so down and under pressure

I'm way too fine to be this stressed, yeah

Oh, I'm not the girl I was or used to be, uh

Bitch, I might be better


Turn up the music, turn down the lights

I got a feelin' I'm gon' be alright

Okay (Okay), alright

It's about damn time (Time)

Turn up the music, let's celebrate (Alright)

I got a feelin' I'm gon' be okay

Okay (Okay), alright

It's about damn time",
299,Lil Nas X,Old Town Road,"
Can't nobody tell me nothin'

You can't tell me nothin'

Can't nobody tell me nothin'

You can't tell me nothin'


Ridin' on a tractor

Lean all in my bladder

Cheated on my baby

You can go and ask her

My life is a movie

Bull ridin' and boobies

Cowboy hat from Gucci

Wrangler on my booty",
